start,end,duration_minutes,cluster,n_points,avg_anomaly_score,top_variable_1,top_variable_1_zscore,top_variable_2,top_variable_2_zscore,top_variable_3,top_variable_3_zscore
2018-05-19 13:45:00,2018-05-19 14:25:00,40.0,0,3,-0.6191307386058279,Cyclone_Gas_Outlet_Temp,3.1532449270424068,Cyclone_Outlet_Gas_draft,2.619643979851206,Cyclone_Inlet_Draft,2.2752393190055162
2018-06-11 03:25:00,2018-06-11 04:05:00,40.0,2,4,-0.6271252917075458,Cyclone_Inlet_Gas_Temp,2.5194628643590615,Cyclone_cone_draft,2.373007716008692,Cyclone_Outlet_Gas_draft,2.11659204653043
2018-06-05 10:55:00,2018-06-05 11:35:00,40.0,0,5,-0.6762085242730382,Cyclone_Inlet_Draft,3.53050794368341,Cyclone_cone_draft,3.2311287676506337,Cyclone_Outlet_Gas_draft,2.9221496886041347
2019-04-14 05:05:00,2019-04-14 05:45:00,40.0,2,6,-0.6155739949150301,Cyclone_cone_draft,2.5657825004287518,Cyclone_Inlet_Draft,2.5129764409236386,Cyclone_Outlet_Gas_draft,2.2028320337704783
2018-07-25 13:25:00,2018-07-25 14:05:00,40.0,2,4,-0.6001081943369817,Cyclone_Inlet_Gas_Temp,4.616991325122148,Cyclone_Material_Temp,2.298873488025368,Cyclone_Gas_Outlet_Temp,1.9761083225238332
2018-08-02 04:45:00,2018-08-02 05:25:00,40.0,2,3,-0.6071870387872337,Cyclone_cone_draft,2.710831780102759,Cyclone_Outlet_Gas_draft,2.6382193629854407,Cyclone_Inlet_Draft,2.5473542339413995
2019-04-29 10:10:00,2019-04-29 10:50:00,40.0,2,4,-0.6146810698995606,Cyclone_cone_draft,3.6269603827558674,Cyclone_Outlet_Gas_draft,1.8698971623876128,Cyclone_Inlet_Draft,1.7533303740677761
2019-05-02 17:35:00,2019-05-02 18:15:00,40.0,2,5,-0.6167985705851327,Cyclone_Inlet_Gas_Temp,3.611553092454731,Cyclone_Gas_Outlet_Temp,2.24198592681777,Cyclone_cone_draft,1.6323150965333684
2019-04-18 20:40:00,2019-04-18 21:20:00,40.0,2,3,-0.631982754114533,Cyclone_Material_Temp,16.663509138723164,Cyclone_Inlet_Gas_Temp,1.7904857599627062,Cyclone_Gas_Outlet_Temp,1.4581534781041499
2018-08-22 19:10:00,2018-08-22 19:50:00,40.0,0,3,-0.6251506264294552,Cyclone_Inlet_Draft,2.746016711349596,Cyclone_Outlet_Gas_draft,2.7344549246715744,Cyclone_cone_draft,2.2785893088180353
2018-08-24 22:55:00,2018-08-24 23:35:00,40.0,2,3,-0.6521479942705526,Cyclone_Inlet_Draft,3.177140207750312,Cyclone_Outlet_Gas_draft,3.126639791724884,Cyclone_cone_draft,2.5645312036406884
2018-10-18 10:55:00,2018-10-18 11:35:00,40.0,0,4,-0.7198204412734388,Cyclone_Outlet_Gas_draft,4.914168006099209,Cyclone_Inlet_Draft,4.629241076481182,Cyclone_cone_draft,4.269502004464249
2018-10-26 16:45:00,2018-10-26 17:25:00,40.0,0,5,-0.6722111029708987,Cyclone_Outlet_Gas_draft,3.1422803053525117,Cyclone_Inlet_Draft,2.988166877506778,Cyclone_cone_draft,2.9856703371021203
2018-09-03 04:35:00,2018-09-03 05:15:00,40.0,2,3,-0.6654143758858893,Cyclone_Inlet_Gas_Temp,4.16417868794809,Cyclone_Inlet_Draft,2.8162417192097653,Cyclone_Outlet_Gas_draft,2.637700506574643
2018-12-10 20:20:00,2018-12-10 21:00:00,40.0,2,3,-0.6295665827356204,Cyclone_Inlet_Gas_Temp,3.0584420516088255,Cyclone_Inlet_Draft,2.9304296235033185,Cyclone_Outlet_Gas_draft,2.2726585795154124
2018-12-13 20:10:00,2018-12-13 20:50:00,40.0,4,4,-0.6849629069875816,Cyclone_Outlet_Gas_draft,8.38923487644479,Cyclone_cone_draft,7.126730010890564,Cyclone_Inlet_Draft,6.608638129111087
2019-01-12 06:45:00,2019-01-12 07:25:00,40.0,2,3,-0.6710994576995395,Cyclone_Inlet_Gas_Temp,3.5642491397684055,Cyclone_Inlet_Draft,2.913308178585631,Cyclone_cone_draft,2.7427367212074008
2017-03-08 00:00:00,2017-03-08 00:40:00,40.0,2,3,-0.6331209589456516,Cyclone_Inlet_Gas_Temp,3.1981424363951056,Cyclone_Inlet_Draft,2.3481656817750323,Cyclone_Outlet_Gas_draft,2.1970515211923263
2017-01-28 17:25:00,2017-01-28 18:05:00,40.0,0,4,-0.6268951589406844,Cyclone_Outlet_Gas_draft,2.6459694955730546,Cyclone_Inlet_Gas_Temp,2.4310841687155595,Cyclone_Inlet_Draft,2.4244738008507505
2017-03-25 10:05:00,2017-03-25 10:40:00,35.0,0,7,-0.647619355819893,Cyclone_Inlet_Draft,3.909717681870233,Cyclone_Outlet_Gas_draft,3.8799355946689116,Cyclone_cone_draft,2.8720285377184855
2018-10-25 17:35:00,2018-10-25 18:10:00,35.0,4,8,-0.6561642785811604,Cyclone_cone_draft,7.814383748968936,Cyclone_Outlet_Gas_draft,7.736807852366848,Cyclone_Inlet_Draft,6.823798437927935
2018-10-18 15:00:00,2018-10-18 15:35:00,35.0,0,6,-0.6756894200365245,Cyclone_Outlet_Gas_draft,4.768167048086652,Cyclone_Inlet_Draft,4.395229929372328,Cyclone_cone_draft,3.7808897311737857
2020-03-08 05:45:00,2020-03-08 06:20:00,35.0,2,4,-0.5994940824305196,Cyclone_Material_Temp,7.137894748235664,Cyclone_Outlet_Gas_draft,2.253329304241938,Cyclone_Inlet_Draft,2.133305118166218
2020-03-08 03:20:00,2020-03-08 03:55:00,35.0,2,5,-0.6024961957542596,Cyclone_Material_Temp,8.134343829594258,Cyclone_Outlet_Gas_draft,2.1191395644631013,Cyclone_Inlet_Draft,2.0353286607337053
2018-02-17 20:30:00,2018-02-17 21:05:00,35.0,2,3,-0.6029690195086386,Cyclone_Inlet_Gas_Temp,2.685053667947431,Cyclone_Material_Temp,1.9453882728685314,Cyclone_Gas_Outlet_Temp,1.8897413375633594
2018-04-28 20:20:00,2018-04-28 20:55:00,35.0,2,4,-0.6199574816072764,Cyclone_Gas_Outlet_Temp,5.880040164369257,Cyclone_Material_Temp,2.3869500570604134,Cyclone_Inlet_Gas_Temp,1.6682142117919008
2017-12-14 18:40:00,2017-12-14 19:15:00,35.0,2,3,-0.6008485528426903,Cyclone_Inlet_Draft,3.074681167298009,Cyclone_Outlet_Gas_draft,2.9439142082809973,Cyclone_cone_draft,2.140654416684173
2020-07-20 21:20:00,2020-07-20 21:55:00,35.0,2,4,-0.6008550313551697,Cyclone_Inlet_Draft,2.826824748227746,Cyclone_Outlet_Gas_draft,2.631543638282353,Cyclone_cone_draft,2.332731600642899
2018-05-31 14:50:00,2018-05-31 15:25:00,35.0,2,3,-0.6109401695650353,Cyclone_cone_draft,2.420218101075005,Cyclone_Outlet_Gas_draft,2.254045473941885,Cyclone_Inlet_Draft,2.1597624690724886
2018-05-29 00:25:00,2018-05-29 01:00:00,35.0,2,3,-0.625347325659331,Cyclone_Outlet_Gas_draft,2.6466014728454255,Cyclone_Inlet_Draft,2.5615770778750266,Cyclone_cone_draft,2.212499707265485
2018-05-23 22:25:00,2018-05-23 23:00:00,35.0,4,3,-0.6593553243606407,Cyclone_cone_draft,6.3911322251932425,Cyclone_Outlet_Gas_draft,6.285207998883348,Cyclone_Inlet_Draft,5.282813176466298
2018-06-19 15:15:00,2018-06-19 15:50:00,35.0,0,4,-0.667061206059718,Cyclone_Inlet_Gas_Temp,3.785596419270274,Cyclone_Inlet_Draft,3.2373999417638446,Cyclone_Outlet_Gas_draft,3.070435419636699
2018-06-24 04:15:00,2018-06-24 04:50:00,35.0,2,5,-0.6167247651413663,Cyclone_cone_draft,2.4988412492583305,Cyclone_Outlet_Gas_draft,2.3924913079375534,Cyclone_Inlet_Draft,2.1822225692558472
2019-04-30 12:55:00,2019-04-30 13:30:00,35.0,2,4,-0.6366920062306631,Cyclone_Inlet_Draft,3.0878592873035515,Cyclone_Outlet_Gas_draft,2.9739933356788155,Cyclone_cone_draft,2.8868965386655514
2018-06-11 14:00:00,2018-06-11 14:35:00,35.0,2,3,-0.6122024128187736,Cyclone_Inlet_Gas_Temp,3.2693410881008487,Cyclone_Gas_Outlet_Temp,2.2942225993725307,Cyclone_Material_Temp,2.207178231175344
2018-07-13 21:20:00,2018-07-13 21:55:00,35.0,0,5,-0.6703812245870668,Cyclone_Inlet_Draft,5.0779776838142725,Cyclone_Outlet_Gas_draft,4.854248843141003,Cyclone_cone_draft,4.096895868764553
2019-04-07 17:35:00,2019-04-07 18:10:00,35.0,2,3,-0.6617427781462686,Cyclone_Inlet_Gas_Temp,3.6443476229373726,Cyclone_Inlet_Draft,2.988669499128839,Cyclone_Outlet_Gas_draft,2.7368388550388776
2018-08-26 17:30:00,2018-08-26 18:05:00,35.0,2,3,-0.6135853071260257,Cyclone_cone_draft,2.741280001945635,Cyclone_Inlet_Gas_Temp,2.5720527775508053,Cyclone_Inlet_Draft,2.2550763395985123
2019-03-09 05:05:00,2019-03-09 05:40:00,35.0,2,4,-0.6669585594516194,Cyclone_Inlet_Draft,3.515962817509195,Cyclone_Outlet_Gas_draft,3.2344233315670636,Cyclone_cone_draft,2.6382013020379276
2018-10-27 22:45:00,2018-10-27 23:20:00,35.0,0,5,-0.6319323339700571,Cyclone_Material_Temp,9.056694998319173,Cyclone_Inlet_Draft,1.5723470510793547,Cyclone_Inlet_Gas_Temp,1.5459161348676906
2017-09-14 00:00:00,2017-09-14 00:35:00,35.0,2,3,-0.632346181064085,Cyclone_Outlet_Gas_draft,2.7932116414205033,Cyclone_Inlet_Gas_Temp,2.7687929912604385,Cyclone_Inlet_Draft,2.4839239103743336
2017-09-11 07:10:00,2017-09-11 07:45:00,35.0,0,6,-0.6660390408277229,Cyclone_Material_Temp,10.01045751013746,Cyclone_Inlet_Gas_Temp,3.2674475245996923,Cyclone_Gas_Outlet_Temp,1.649117378479548
2017-06-04 16:45:00,2017-06-04 17:20:00,35.0,0,4,-0.6474185598821685,Cyclone_Inlet_Gas_Temp,4.865126263626907,Cyclone_Outlet_Gas_draft,2.3192337469316553,Cyclone_Inlet_Draft,2.2373854187066966
2017-04-20 04:45:00,2017-04-20 05:20:00,35.0,2,3,-0.5948172346608341,Cyclone_Inlet_Gas_Temp,4.325184729873589,Cyclone_Material_Temp,2.3079120204862997,Cyclone_Gas_Outlet_Temp,1.9815790551224737
2017-06-16 19:50:00,2017-06-16 20:25:00,35.0,0,7,-0.6900834274534902,Cyclone_Inlet_Draft,5.0785680619842095,Cyclone_Outlet_Gas_draft,5.035642086110045,Cyclone_cone_draft,3.7979176197745974
2017-10-27 18:35:00,2017-10-27 19:05:00,30.0,0,4,-0.6429830015679504,Cyclone_Outlet_Gas_draft,4.027398731946956,Cyclone_Inlet_Draft,3.7764521095521193,Cyclone_cone_draft,3.1859711847793646
2017-11-17 10:15:00,2017-11-17 10:45:00,30.0,2,3,-0.6085874254232317,Cyclone_Inlet_Gas_Temp,3.64569608224998,Cyclone_Material_Temp,2.5038778836972053,Cyclone_Gas_Outlet_Temp,1.9675316256111286
2018-06-16 08:55:00,2018-06-16 09:25:00,30.0,2,5,-0.6429367506152159,Cyclone_cone_draft,3.2322262967423563,Cyclone_Inlet_Gas_Temp,2.8451157883541,Cyclone_Inlet_Draft,2.793741263323805
2018-08-05 06:05:00,2018-08-05 06:35:00,30.0,2,4,-0.6128762729496379,Cyclone_Inlet_Draft,2.957864468385166,Cyclone_cone_draft,2.8815816543072588,Cyclone_Outlet_Gas_draft,2.7561571660733137
2019-04-10 16:40:00,2019-04-10 17:10:00,30.0,2,3,-0.5978730866300109,Cyclone_Inlet_Gas_Temp,4.333005793886723,Cyclone_Gas_Outlet_Temp,3.0484072069064263,Cyclone_Material_Temp,1.7234857512914756
2018-08-06 18:10:00,2018-08-06 18:40:00,30.0,2,3,-0.6412349894647211,Cyclone_Inlet_Draft,3.1643328276937743,Cyclone_Inlet_Gas_Temp,2.9051222277651902,Cyclone_Outlet_Gas_draft,2.8551091654874403
2018-06-24 00:25:00,2018-06-24 00:55:00,30.0,0,3,-0.6256249236476169,Cyclone_cone_draft,2.6111908005291307,Cyclone_Outlet_Gas_draft,2.498511720572713,Cyclone_Inlet_Draft,2.2314124412100127
2017-03-07 21:05:00,2017-03-07 21:35:00,30.0,0,6,-0.7058328359247259,Cyclone_Inlet_Gas_Temp,4.024672363768883,Cyclone_Outlet_Gas_draft,3.8969597635793374,Cyclone_Inlet_Draft,3.840881227194917
2017-03-31 00:05:00,2017-03-31 00:35:00,30.0,0,3,-0.6647032721351348,Cyclone_Inlet_Gas_Temp,4.421610712013702,Cyclone_Inlet_Draft,2.807088053150876,Cyclone_Outlet_Gas_draft,2.6715026044671544
2018-09-11 18:20:00,2018-09-11 18:50:00,30.0,2,3,-0.6023530733702839,Cyclone_Inlet_Gas_Temp,4.40771043980525,Cyclone_Material_Temp,2.538722081300213,Cyclone_cone_draft,2.076737132751569
2020-03-12 14:25:00,2020-03-12 14:55:00,30.0,2,3,-0.6034115544141695,Cyclone_Inlet_Draft,2.79837888304954,Cyclone_cone_draft,2.7888292798920515,Cyclone_Outlet_Gas_draft,2.628295297143304
2019-07-08 17:50:00,2019-07-08 18:20:00,30.0,2,6,-0.6114055364907609,Cyclone_cone_draft,3.164736562981821,Cyclone_Inlet_Draft,2.7310389382020603,Cyclone_Outlet_Gas_draft,2.5571314153304883
2017-12-09 11:00:00,2017-12-09 11:30:00,30.0,2,3,-0.6429446191441645,Cyclone_Inlet_Gas_Temp,4.889784644062922,Cyclone_Inlet_Draft,2.8591127387674398,Cyclone_Outlet_Gas_draft,2.7804228967785742
2018-01-17 22:25:00,2018-01-17 22:55:00,30.0,2,5,-0.6107150819136025,Cyclone_Inlet_Gas_Temp,2.5527967785667505,Cyclone_Material_Temp,1.8961479199400677,Cyclone_Inlet_Draft,1.838917287821703
2018-03-12 17:05:00,2018-03-12 17:35:00,30.0,2,3,-0.6056322073963535,Cyclone_Gas_Outlet_Temp,3.659346269909434,Cyclone_Inlet_Gas_Temp,2.351714525870515,Cyclone_cone_draft,1.7359673074689403
2018-05-09 06:30:00,2018-05-09 07:00:00,30.0,2,5,-0.6010989800243889,Cyclone_Gas_Outlet_Temp,3.517996657580169,Cyclone_cone_draft,3.5145782899779126,Cyclone_Inlet_Draft,1.6646021045258776
2019-05-19 08:15:00,2019-05-19 08:45:00,30.0,2,3,-0.6013503971585225,Cyclone_Inlet_Gas_Temp,3.1914001398320537,Cyclone_Gas_Outlet_Temp,2.08393469729059,Cyclone_Material_Temp,2.0767089800001717
2018-06-15 09:10:00,2018-06-15 09:40:00,30.0,2,3,-0.6046327321687034,Cyclone_cone_draft,3.043676725727654,Cyclone_Outlet_Gas_draft,2.6404701820424217,Cyclone_Inlet_Draft,2.6082904001051372
2018-05-17 10:55:00,2018-05-17 11:25:00,30.0,2,5,-0.6016128753885883,Cyclone_Gas_Outlet_Temp,6.361902291657528,Cyclone_Inlet_Gas_Temp,2.1507671191055446,Cyclone_Material_Temp,1.2914700983038006
2018-06-28 19:35:00,2018-06-28 20:05:00,30.0,2,6,-0.6070569799156315,Cyclone_Inlet_Gas_Temp,2.5022700081233,Cyclone_cone_draft,2.50196949122849,Cyclone_Outlet_Gas_draft,2.2467814669852686
2018-07-02 18:00:00,2018-07-02 18:30:00,30.0,2,5,-0.635995446734771,Cyclone_Inlet_Draft,3.366581580965545,Cyclone_Outlet_Gas_draft,3.006650673996446,Cyclone_cone_draft,2.3584426226466264
2019-04-16 14:10:00,2019-04-16 14:40:00,30.0,2,7,-0.6481741263572157,Cyclone_cone_draft,3.4752518194959165,Cyclone_Inlet_Draft,3.149002490062189,Cyclone_Outlet_Gas_draft,3.120355037215136
2019-05-02 16:25:00,2019-05-02 16:55:00,30.0,2,3,-0.6288387185754957,Cyclone_Inlet_Gas_Temp,3.688981626184727,Cyclone_Gas_Outlet_Temp,2.1668074723977417,Cyclone_Inlet_Draft,1.7396129072991144
2019-03-28 05:30:00,2019-03-28 06:00:00,30.0,2,4,-0.6112208671060039,Cyclone_Inlet_Gas_Temp,3.0192693085775373,Cyclone_Gas_Outlet_Temp,2.984399047433274,Cyclone_Material_Temp,2.727958167624448
2018-08-16 04:15:00,2018-08-16 04:45:00,30.0,2,5,-0.6052096103200524,Cyclone_Inlet_Draft,2.0847516662992494,Cyclone_cone_draft,2.021283830093889,Cyclone_Inlet_Gas_Temp,2.017509400472216
2019-03-17 20:30:00,2019-03-17 21:00:00,30.0,0,6,-0.6804423870761985,Cyclone_cone_draft,3.282825563342059,Cyclone_Gas_Outlet_Temp,2.9878061522849997,Cyclone_Outlet_Gas_draft,2.5951233907925615
2018-11-04 16:40:00,2018-11-04 17:10:00,30.0,1,3,-0.6545755355100842,Cyclone_Outlet_Gas_draft,5.582966000080764,Cyclone_Inlet_Draft,4.6094524839299655,Cyclone_Gas_Outlet_Temp,1.5569979557033742
2017-05-31 02:20:00,2017-05-31 02:50:00,30.0,2,4,-0.6258705481444682,Cyclone_Inlet_Gas_Temp,2.875557257336247,Cyclone_Inlet_Draft,2.684730148208157,Cyclone_Outlet_Gas_draft,1.9193055650589053
2019-11-28 14:05:00,2019-11-28 14:35:00,30.0,2,3,-0.6432634429597853,Cyclone_cone_draft,3.027198191027173,Cyclone_Inlet_Draft,2.189219354547051,Cyclone_Inlet_Gas_Temp,2.1704815942558877
2017-12-09 01:35:00,2017-12-09 02:05:00,30.0,2,5,-0.6128287402350835,Cyclone_Outlet_Gas_draft,2.9224905032568387,Cyclone_Inlet_Draft,2.668754626769213,Cyclone_cone_draft,1.4886662252636773
2018-01-01 15:35:00,2018-01-01 16:00:00,25.0,0,3,-0.6426951154514128,Cyclone_Inlet_Draft,2.7200728706595787,Cyclone_Outlet_Gas_draft,2.4792118809336556,Cyclone_Inlet_Gas_Temp,1.7963971598646251
2017-05-15 14:10:00,2017-05-15 14:35:00,25.0,2,3,-0.6299233122709209,Cyclone_Inlet_Gas_Temp,3.010436900079948,Cyclone_Outlet_Gas_draft,2.3737408171652215,Cyclone_Inlet_Draft,2.3696011915538695
2020-02-15 04:00:00,2020-02-15 04:25:00,25.0,2,4,-0.6011017052431016,Cyclone_Inlet_Draft,3.102857492077866,Cyclone_Outlet_Gas_draft,2.7830902622892153,Cyclone_cone_draft,2.288466976765151
2019-08-14 22:20:00,2019-08-14 22:45:00,25.0,2,3,-0.6191504433264815,Cyclone_Inlet_Draft,2.99905021770098,Cyclone_Outlet_Gas_draft,2.47349302537227,Cyclone_cone_draft,2.3361695398190965
2017-01-26 11:00:00,2017-01-26 11:25:00,25.0,2,4,-0.64962785426684,Cyclone_Outlet_Gas_draft,4.380192541526794,Cyclone_Inlet_Draft,4.2948200431053385,Cyclone_cone_draft,3.6146820330229943
2018-04-24 04:15:00,2018-04-24 04:40:00,25.0,2,3,-0.6204913425500426,Cyclone_Gas_Outlet_Temp,2.6755320734287267,Cyclone_Outlet_Gas_draft,2.385104529032376,Cyclone_Inlet_Gas_Temp,1.9020033451154683
2018-12-22 12:20:00,2018-12-22 12:45:00,25.0,2,5,-0.6386442674341742,Cyclone_Inlet_Draft,3.3426385209861635,Cyclone_Outlet_Gas_draft,2.9933299175774124,Cyclone_cone_draft,2.7611099290454666
2018-10-18 17:50:00,2018-10-18 18:15:00,25.0,0,4,-0.6670666445970908,Cyclone_Outlet_Gas_draft,4.54120852583918,Cyclone_Inlet_Draft,4.2367256902894,Cyclone_cone_draft,3.670793887298039
2019-01-12 05:45:00,2019-01-12 06:10:00,25.0,0,4,-0.6521514478499224,Cyclone_Inlet_Draft,4.298887591765704,Cyclone_Outlet_Gas_draft,3.8349099067065207,Cyclone_cone_draft,3.702322234823793
2018-03-08 02:05:00,2018-03-08 02:30:00,25.0,2,4,-0.6534912770304202,Cyclone_Outlet_Gas_draft,3.4875637430094124,Cyclone_Inlet_Draft,3.468137364087545,Cyclone_cone_draft,2.480303288594163
2018-05-16 22:10:00,2018-05-16 22:35:00,25.0,2,3,-0.6388194599848692,Cyclone_Gas_Outlet_Temp,7.378244405318276,Cyclone_Inlet_Draft,2.5819340714385763,Cyclone_Outlet_Gas_draft,2.4740045751579474
2019-07-16 09:20:00,2019-07-16 09:45:00,25.0,2,4,-0.6604911505889312,Cyclone_Inlet_Draft,3.193722394560356,Cyclone_cone_draft,2.99974786773903,Cyclone_Outlet_Gas_draft,2.831424410410587
2017-12-08 21:30:00,2017-12-08 21:55:00,25.0,0,4,-0.643822389747096,Cyclone_Outlet_Gas_draft,4.126911822731635,Cyclone_Inlet_Draft,3.9402082544384465,Cyclone_cone_draft,3.385121941792148
2018-05-07 06:25:00,2018-05-07 06:50:00,25.0,2,4,-0.6280696348151331,Cyclone_cone_draft,3.8130125739310614,Cyclone_Inlet_Draft,3.1266858710538985,Cyclone_Outlet_Gas_draft,2.8338798493818387
2018-07-03 00:15:00,2018-07-03 00:40:00,25.0,4,4,-0.6798210013816002,Cyclone_cone_draft,3.5852713126292706,Cyclone_Outlet_Gas_draft,3.135171964709052,Cyclone_Inlet_Gas_Temp,2.793129833882616
2018-05-30 14:20:00,2018-05-30 14:45:00,25.0,2,4,-0.6392738430589398,Cyclone_Inlet_Draft,3.8162959684904827,Cyclone_Outlet_Gas_draft,3.482123044417072,Cyclone_cone_draft,3.448028069053761
2018-06-02 09:45:00,2018-06-02 10:10:00,25.0,2,4,-0.6293924189021088,Cyclone_Inlet_Draft,4.528420003265718,Cyclone_cone_draft,4.013536011209218,Cyclone_Outlet_Gas_draft,3.8312557731417436
2018-07-03 20:35:00,2018-07-03 21:00:00,25.0,0,6,-0.6567368328756474,Cyclone_Material_Temp,10.266466384432729,Cyclone_cone_draft,1.7851965666084286,Cyclone_Outlet_Gas_draft,1.5691065568274685
2018-05-08 20:00:00,2018-05-08 20:25:00,25.0,2,3,-0.6313421057430225,Cyclone_Outlet_Gas_draft,2.7762281885360207,Cyclone_Inlet_Draft,2.724702655437247,Cyclone_Inlet_Gas_Temp,2.395000069805266
2018-06-02 06:40:00,2018-06-02 07:05:00,25.0,2,4,-0.6440921593843427,Cyclone_cone_draft,3.2963083335010603,Cyclone_Inlet_Draft,3.216101694683042,Cyclone_Outlet_Gas_draft,3.0551835932909035
2019-11-05 20:45:00,2019-11-05 21:10:00,25.0,2,4,-0.6216533606641098,Cyclone_Inlet_Draft,3.0412809569113,Cyclone_Outlet_Gas_draft,2.450378281684785,Cyclone_Inlet_Gas_Temp,2.3217420482864632
2017-09-09 03:55:00,2017-09-09 04:20:00,25.0,2,5,-0.6107138543826623,Cyclone_Material_Temp,18.209949645498796,Cyclone_Outlet_Gas_draft,1.6642621884138378,Cyclone_Inlet_Gas_Temp,1.4556064049080986
2017-09-17 19:50:00,2017-09-17 20:15:00,25.0,0,3,-0.6901500079930395,Cyclone_Inlet_Gas_Temp,4.900259218821695,Cyclone_Outlet_Gas_draft,3.032575982310964,Cyclone_Inlet_Draft,2.616641895165305
2017-10-21 19:30:00,2017-10-21 19:55:00,25.0,0,6,-0.6373678983602753,Cyclone_Inlet_Gas_Temp,6.849682139480456,Cyclone_Outlet_Gas_draft,2.3950846893877493,Cyclone_Inlet_Draft,1.9943341058706805
2019-12-29 13:10:00,2019-12-29 13:35:00,25.0,2,3,-0.6001063268224617,Cyclone_Inlet_Gas_Temp,3.3981189524549973,Cyclone_cone_draft,2.8898683685372024,Cyclone_Gas_Outlet_Temp,1.6098515988070985
2018-06-21 17:35:00,2018-06-21 18:00:00,25.0,0,3,-0.6813494469679812,Cyclone_Inlet_Draft,4.71132004149606,Cyclone_Outlet_Gas_draft,4.482328296277355,Cyclone_cone_draft,3.7466513998984383
2018-08-12 21:25:00,2018-08-12 21:50:00,25.0,2,4,-0.6072418421403043,Cyclone_cone_draft,2.8938568770491546,Cyclone_Inlet_Draft,2.6566213193472294,Cyclone_Outlet_Gas_draft,2.508457453223305
2019-01-23 12:10:00,2019-01-23 12:35:00,25.0,2,3,-0.623350267986616,Cyclone_Inlet_Draft,2.863966061736233,Cyclone_Outlet_Gas_draft,2.49477349645644,Cyclone_cone_draft,2.2215716089789463
2019-02-11 18:05:00,2019-02-11 18:30:00,25.0,4,3,-0.6607542316902343,Cyclone_Inlet_Draft,5.616580529991787,Cyclone_Outlet_Gas_draft,5.479887244195859,Cyclone_cone_draft,4.944669940839872
2017-12-10 00:45:00,2017-12-10 01:05:00,20.0,2,3,-0.5961853502972635,Cyclone_Outlet_Gas_draft,2.411390881391062,Cyclone_Inlet_Draft,2.263097715294238,Cyclone_Inlet_Gas_Temp,1.8734130383268321
2019-07-19 21:05:00,2019-07-19 21:25:00,20.0,2,3,-0.6644443892109039,Cyclone_cone_draft,3.4069667662044503,Cyclone_Inlet_Draft,3.0274960828791846,Cyclone_Outlet_Gas_draft,2.742977452467004
2018-08-16 06:20:00,2018-08-16 06:40:00,20.0,2,3,-0.6152817523273052,Cyclone_Inlet_Draft,2.377353115506722,Cyclone_cone_draft,2.1928991845767998,Cyclone_Outlet_Gas_draft,2.115722411894776
2018-08-05 10:15:00,2018-08-05 10:35:00,20.0,2,3,-0.6196100978670508,Cyclone_Inlet_Draft,2.760900444568304,Cyclone_Outlet_Gas_draft,2.466338634997912,Cyclone_cone_draft,2.36828928437037
2019-02-01 12:55:00,2019-02-01 13:15:00,20.0,0,5,-0.6727157322266037,Cyclone_Inlet_Draft,4.345259337105228,Cyclone_Outlet_Gas_draft,4.2021508510263015,Cyclone_cone_draft,3.755570110645066
2019-03-22 21:55:00,2019-03-22 22:15:00,20.0,2,3,-0.5945561263129457,Cyclone_Inlet_Gas_Temp,2.7687929912604385,Cyclone_Gas_Outlet_Temp,2.1636832724901014,Cyclone_Material_Temp,1.7948770584104237
2019-04-14 15:20:00,2019-04-14 15:40:00,20.0,2,3,-0.6150974443467219,Cyclone_Inlet_Draft,2.8476535039800104,Cyclone_Outlet_Gas_draft,2.441981558574557,Cyclone_cone_draft,2.387055609200346
2018-12-09 23:35:00,2018-12-09 23:55:00,20.0,2,4,-0.6174306137795766,Cyclone_Outlet_Gas_draft,2.8315011428784396,Cyclone_Inlet_Draft,2.82850984115866,Cyclone_cone_draft,2.299569108768239
2017-03-12 04:30:00,2017-03-12 04:50:00,20.0,0,3,-0.6246862837613341,Cyclone_Outlet_Gas_draft,3.521138814219109,Cyclone_Inlet_Draft,3.3731459223653744,Cyclone_cone_draft,2.6022010268182294
2018-04-28 16:20:00,2018-04-28 16:40:00,20.0,2,5,-0.616418792488828,Cyclone_Gas_Outlet_Temp,5.853018274836873,Cyclone_Inlet_Gas_Temp,3.2074198364658546,Cyclone_Material_Temp,1.04963040802307
2018-04-28 12:15:00,2018-04-28 12:35:00,20.0,4,5,-0.6805468781730297,Cyclone_Outlet_Gas_draft,5.742811600178304,Cyclone_cone_draft,4.991750187730495,Cyclone_Inlet_Draft,3.9261854365609574
2017-05-09 12:15:00,2017-05-09 12:35:00,20.0,0,3,-0.6503141692598838,Cyclone_Outlet_Gas_draft,2.738945230028812,Cyclone_Inlet_Draft,2.731208058920338,Cyclone_cone_draft,1.7655871817812343
2017-01-23 00:05:00,2017-01-23 00:25:00,20.0,0,5,-0.6578815010581723,Cyclone_Inlet_Draft,4.198068219703721,Cyclone_Outlet_Gas_draft,3.944407323520822,Cyclone_cone_draft,3.193532700412376
2019-10-26 14:35:00,2019-10-26 14:55:00,20.0,0,5,-0.6429496059675237,Cyclone_Outlet_Gas_draft,4.292749364998815,Cyclone_Inlet_Draft,3.9606476386634806,Cyclone_cone_draft,3.3535407165346944
